user_id,movie_id,rating
fooie,skyfall,3.5
fooie,free-state-of-jones,3.0
fooie,kate,3.5
fooie,death-of-a-unicorn,3.0
fooie,monster-hunter-legends-of-the-guild,3.0
fooie,million-dollar-baby,4.0
fooie,hereditary,4.0
fooie,interview-with-the-vampire,4.0
fooie,pacific-rim-uprising,3.0
fooie,luca-2021,3.5
fooie,goosebumps,3.0
fooie,the-similars,4.0
fooie,hansel-gretel-witch-hunters,3.0
fooie,thirst-2009,4.0
fooie,aquaman-2018,3.5
fooie,monkey-man,3.5
fooie,rescue-dawn,3.5
fooie,rust-and-bone,4.0
fooie,peninsula,3.0
fooie,tinker-tailor-soldier-spy,3.5
fooie,sabotage-2014,3.5
fooie,the-cable-guy,3.0
fooie,x-men,3.5
fooie,final-destination-3,3.0
fooie,fast-x,3.0
fooie,the-fall-guy-2024,3.5
fooie,gangs-of-new-york-2002,3.5
fooie,night-raiders-2021,2.5
fooie,soul-2020,4.5
fooie,kingdom-iii-the-flame-of-destiny,3.5
fooie,ava-2020,2.5
fooie,reptile-2023,3.5
fooie,evangelion-30-you-can-not-redo,3.5
fooie,fullmetal-alchemist-the-final-alchemy,2.0
fooie,emergency-declaration,3.5
fooie,game-night,3.5
fooie,the-lion-king-2019,3.5
fooie,the-magnificent-seven-2016,3.5
fooie,insidious,3.0
fooie,the-bucket-list,3.5
fooie,the-witcher-blood-origin,2.5
fooie,clash-of-the-titans-2010,2.5
fooie,watchmen,4.0
fooie,jolt,3.0
fooie,conan-the-destroyer,3.0
fooie,archive-2020,3.0
fooie,resident-evil-the-final-chapter,3.0
fooie,glass-onion,4.0
fooie,kill-list,3.0
fooie,alienoid-return-to-the-future,4.0
fooie,society-of-the-snow,4.0
fooie,sarkar,3.5
fooie,creature-comforts,4.0
fooie,miss-peregrines-home-for-peculiar-children,3.0
fooie,the-shadow-strays,2.5
fooie,the-adjustment-bureau,4.0
fooie,eternal-sunshine-of-the-spotless-mind,5.0
fooie,trainspotting,4.0
fooie,the-nightmare-before-christmas,4.0
fooie,medieval,3.0
fooie,elite-squad,4.5
fooie,adolescence-2025,5.0
fooie,jojo-rabbit,4.5
fooie,the-conjuring,3.5
fooie,a-quiet-place-day-one,3.0
fooie,ai-artificial-intelligence,4.0
fooie,ghostbusters-afterlife,4.5
fooie,fantastic-beasts-and-where-to-find-them,3.5
fooie,doctor-strange-2016,4.0
fooie,mission-impossible-iii,3.0
fooie,warriors-of-future,2.0
fooie,ronny-chieng-asian-comedian-destroys-america,3.5
fooie,a-grand-day-out,4.0
fooie,fantastic-beasts-the-crimes-of-grindelwald,3.5
fooie,wonder-woman-1984,3.5
fooie,the-expendables-2,3.5
fooie,the-man-from-nowhere,4.5
fooie,home-alone,4.0
fooie,men-in-black,3.5
fooie,1917,5.0
fooie,moon-knight-2022,3.0
fooie,hunter-hunter,4.0
fooie,cruella,3.5
fooie,the-soul-2021,3.5
fooie,6-underground,3.0
fooie,season-of-the-witch,3.0
fooie,the-hunger-games-mockingjay-part-2,3.0
fooie,the-theory-of-everything-2014,4.5
fooie,beyond-the-black-rainbow,3.0
fooie,pirates-of-the-caribbean-dead-mans-chest,4.0
fooie,clerks-ii,3.0
fooie,the-constant-gardener,3.5
fooie,novocaine-2025,3.5
fooie,47-ronin-2013,2.5
fooie,isnt-it-romantic-2019,2.5
fooie,la-confidential,4.0
fooie,the-shape-of-water,4.0
fooie,blade-runner-2049,4.5
fooie,napoleon-dynamite,3.5
fooie,extraction-2020,3.5
fooie,8mm,3.0
fooie,jurassic-world-dominion,3.0
fooie,ice-age-dawn-of-the-dinosaurs,3.5
fooie,silent-hill,3.5
fooie,independence-day-resurgence,3.0
fooie,gi-joe-retaliation,3.0
fooie,toy-story-2,3.5
fooie,black-mirror-uss-callister,4.5
fooie,sweet-girl,3.0
fooie,the-last-king-of-scotland,4.0
fooie,jerry-maguire,3.5
fooie,john-wick,3.5
fooie,the-deep-blue-sea,3.0
fooie,timeline,3.0
fooie,the-fast-and-the-furious-2001,3.5
fooie,monster-hunter-2020,3.0
fooie,the-order-2024,3.5
fooie,the-tragedy-of-macbeth,3.5
fooie,godzilla-kong-the-new-empire,3.5
fooie,death-to-2020,3.5
fooie,zootopia,4.0
fooie,captain-america-brave-new-world,3.0
fooie,total-recall,4.0
fooie,hotel-rwanda,4.0
fooie,black-mirror-nosedive,4.5
fooie,the-shallows,3.5
fooie,the-rite-2011,3.0
fooie,the-twilight-saga-eclipse,2.5
fooie,downfall,4.0
fooie,mickey-17,3.5
fooie,gladiator-2000,5.0
fooie,back-to-the-future,5.0
fooie,better-man-2024,5.0
fooie,me-time-2022,2.0
fooie,battle-los-angeles,3.0
fooie,blade,4.0
fooie,the-northman,4.0
fooie,sound-of-freedom,4.5
fooie,into-the-wild,4.0
fooie,the-curious-case-of-benjamin-button,4.0
fooie,the-twilight-saga-new-moon,2.5
fooie,fractured-2019,3.0
fooie,wanted-2008,3.5
fooie,bird-box-barcelona,3.5
fooie,damsel-2024,3.0
fooie,the-invitation-2015,3.5
fooie,seraphim-falls,3.5
fooie,juno,3.5
fooie,double-world,3.0
fooie,master-z-ip-man-legacy,3.5
fooie,gattaca,4.0
fooie,dungeons-dragons-honor-among-thieves,4.0
fooie,anon,3.0
fooie,new-kung-fu-cult-master,2.5
fooie,man-of-tai-chi,2.5
fooie,identity,4.0
fooie,the-lovely-bones,2.5
fooie,close-encounters-of-the-third-kind,4.5
fooie,the-beekeeper-2024,3.5
fooie,udaan,4.0
fooie,pearl-2022,3.5
fooie,prisoners,4.0
fooie,the-red-river,3.0
fooie,mary-queen-of-scots-2018,3.5
fooie,the-perks-of-being-a-wallflower,4.0
fooie,murder-mystery-2,3.0
fooie,alice-through-the-looking-glass-2016,2.0
fooie,the-predator,3.0
fooie,saw-ii,3.0
fooie,the-artifice-girl,4.0
fooie,the-incredible-hulk,3.5
fooie,spider-man-across-the-spider-verse,4.5
fooie,insurgent,3.0
fooie,saw,4.0
fooie,amsterdam-2022,3.0
fooie,avp-alien-vs-predator,3.0
fooie,the-little-things-2021,3.0
fooie,vesper-2022,3.5
fooie,the-lost-city-of-z,3.5
fooie,monsters-vs-aliens,3.5
fooie,bee-movie,3.0
fooie,deadpool,4.0
fooie,attack-on-titan,4.5
fooie,anna-2019,3.5
fooie,ex-machina-2015,4.5
fooie,you-were-never-really-here,3.5
fooie,the-land-before-time,4.0
fooie,platoon,3.5
fooie,the-sound-of-music,4.5
fooie,annabelle,3.0
fooie,come-and-see,5.0
fooie,escape-from-mogadishu,4.0
fooie,onward-2020,4.0
fooie,hands-of-stone,3.5
fooie,star-wars,4.5
fooie,ravenous-2017,2.5
fooie,the-equalizer-2,3.5
fooie,otherlife,4.0
fooie,twelve-monkeys,4.0
fooie,jupiter-ascending,2.5
fooie,kingdom-of-the-planet-of-the-apes,4.0
fooie,the-finest-hours-2016,4.0
fooie,the-courier-2020,3.5
fooie,snow-white-and-the-huntsman,3.5
fooie,sentinelle,3.0
fooie,the-abyss,4.5
fooie,death-proof,3.5
fooie,bird-box,3.0
fooie,revenge-2017,4.0
fooie,it-comes-at-night,4.0
fooie,jumper,3.0
fooie,2046,3.0
fooie,the-wandering-earth,3.0
fooie,parasite-2019,5.0
fooie,the-expendables,3.0
fooie,crash-2004,4.0
fooie,deep-impact,3.5
fooie,tick-tick-boom-2021,4.0
fooie,mama-2013,3.5
fooie,fast-five,4.0
fooie,gnomeo-juliet,2.5
fooie,21-grams,4.0
fooie,dorian-gray-2009,3.5
fooie,lulu-the-movie,3.0
fooie,the-waterboy,3.0
fooie,on-flux-2005,2.5
fooie,the-favourite,3.5
fooie,blade-runner,3.5
fooie,dr-cheon-and-the-lost-talisman,3.0
fooie,beasts-of-the-southern-wild,3.5
fooie,midway-2019,3.0
fooie,alien-resurrection,3.0
fooie,your-name,5.0
fooie,madame-web,2.0
fooie,lou-2022,3.0
fooie,black-mirror-mazey-day,3.0
fooie,a-taxi-driver,4.0
fooie,the-dictator-2012,3.5
fooie,sister-act,3.5
fooie,death-note-2017,2.5
fooie,black-mirror-white-christmas,4.5
fooie,dahmer-monster-the-jeffrey-dahmer-story,4.0
fooie,ratatouille,5.0
fooie,barbie,3.5
fooie,pig-2021,4.0
fooie,ash-2025,2.5
fooie,femme-2023,4.0
fooie,bad-teacher,1.0
fooie,the-game,4.0
fooie,x-2022,3.5
fooie,bleach,3.5
fooie,chappie,3.5
fooie,the-league-of-extraordinary-gentlemen,3.0
fooie,skyline,3.0
fooie,the-woman-king,3.5
fooie,ambulance-2022,3.0
fooie,dog-man,3.0
fooie,the-tree-of-life-2011,2.0
fooie,gone-baby-gone,3.5
fooie,my-sassy-girl,4.0
fooie,ace-ventura-when-nature-calls,3.0
fooie,monsters-inc,4.0
fooie,triple-threat-2019,2.5
fooie,the-jacket,3.0
fooie,the-rising-hawk,3.0
fooie,out-of-darkness-2022,3.0
fooie,a-prayer-before-dawn,4.0
fooie,the-visit-2015,3.5
fooie,rush-hour-2,3.5
fooie,the-vast-of-night,3.0
fooie,air-force-one,3.5
fooie,the-boy-who-harnessed-the-wind,4.0
fooie,the-aeronauts-2019,3.5
fooie,olympus-has-fallen,3.0
fooie,knight-of-cups,2.0
fooie,blue-story,3.0
fooie,v-for-vendetta,4.0
fooie,the-lost-world-jurassic-park,3.5
fooie,hunter-killer-2018,3.5
fooie,the-invisible-man-2020,4.0
fooie,bumblebee,3.5
fooie,the-wrong-trousers,4.5
fooie,the-unforgivable,3.0
fooie,ghostbusters,4.0
fooie,candyman-2021,3.0
fooie,shin-kamen-rider,2.5
fooie,zack-snyders-justice-league,4.0
fooie,the-worthy,2.5
fooie,sweet-home-2020,3.0
fooie,get-out-2017,4.5
fooie,edward-scissorhands,4.0
fooie,the-cloverfield-paradox,3.5
fooie,nocebo-2022,2.5
fooie,blades-of-glory,3.0
fooie,the-equalizer,3.5
fooie,up,4.5
fooie,oceans-eleven-2001,4.0
fooie,spider-man-no-way-home,4.5
fooie,transformers-dark-of-the-moon,2.0
fooie,amelie,4.0
fooie,training-day,3.5
fooie,luther-the-fallen-sun,3.0
fooie,zoolander,3.5
fooie,pilgrimage-2017,3.0
fooie,flags-of-our-fathers,3.5
fooie,the-lincoln-lawyer,3.5
fooie,four-brothers,3.0
fooie,in-the-mouth-of-madness,3.5
fooie,the-huntsman-winters-war,2.5
fooie,the-hateful-eight,4.0
fooie,smokin-aces,3.5
fooie,the-equalizer-3,3.5
fooie,hitmans-wifes-bodyguard,3.0
fooie,three-body,4.0
fooie,the-informer-2019,4.0
fooie,sherlock-holmes-2009,3.5
fooie,turning-red,4.0
fooie,the-monkey-2025,3.0
fooie,65,3.5
fooie,quantum-of-solace,3.5
fooie,star-wars-episode-iii-revenge-of-the-sith,3.5
fooie,guns-akimbo,3.0
fooie,cargo-2017,3.0
fooie,the-wonderful-story-of-henry-sugar,3.5
fooie,borderlands-2024,2.5
fooie,the-warlords,3.5
fooie,eurovision-song-contest-the-story-of-fire-saga,3.5
fooie,before-sunset,5.0
fooie,felon,3.0
fooie,girl-interrupted,3.5
fooie,pride-prejudice,4.5
fooie,the-matrix,5.0
fooie,space-sweepers,3.5
fooie,life-2017,4.0
fooie,black-mirror-men-against-fire,3.5
fooie,pocahontas,4.0
fooie,made-in-abyss-dawn-of-the-deep-soul,3.5
fooie,jack-reacher-never-go-back,3.0
fooie,face-off,3.5
fooie,american-sniper,3.0
fooie,epic,3.5
fooie,the-godfather-part-iii,3.5
fooie,titan-ae,3.0
fooie,helsreach,3.0
fooie,the-girl-with-the-needle,4.0
fooie,green-book,4.0
fooie,this-is-the-end,3.0
fooie,prospect-2018,3.5
fooie,the-perfect-storm,3.0
fooie,xxx-return-of-xander-cage,2.5
fooie,demolition-man,3.5
fooie,the-forever-purge,3.0
fooie,black-mirror-san-junipero,5.0
fooie,joker-2019,5.0
fooie,the-other-guys,3.0
fooie,independence-day,4.0
fooie,outside-the-wire,2.5
fooie,the-italian-job-2003,3.5
fooie,the-pirates-the-last-royal-treasure,2.5
fooie,ready-or-not-2019,3.5
fooie,riddick,3.0
fooie,se7en,4.0
fooie,resident-evil,3.0
fooie,death-race,3.0
fooie,the-ritual-2017,3.5
fooie,the-gorge-2025,3.5
fooie,sin-city,4.5
fooie,ghost-in-the-shell-2017,3.0
fooie,the-big-sick,4.0
fooie,scarface-1983,4.0
fooie,skylines,2.0
fooie,kingdom-ashin-of-the-north,3.5
fooie,alien,4.5
fooie,megamind,3.5
fooie,american-gangster,4.0
fooie,the-super-mario-bros-movie,3.5
fooie,hancock,3.0
fooie,veteran,3.5
fooie,golden-kamuy,3.0
fooie,captain-america-the-winter-soldier,4.0
fooie,brotherhood-of-the-wolf,4.0
fooie,star-wars-the-last-jedi,4.0
fooie,black-mirror-bandersnatch,4.0
fooie,stardust-2007,3.5
fooie,dredd,4.5
fooie,ip-man-3,4.0
fooie,gremlins,4.0
fooie,the-warning-2018,3.0
fooie,pirates-of-the-caribbean-on-stranger-tides,3.0
fooie,ip-man,5.0
fooie,lincoln,3.5
fooie,shrek,3.5
fooie,circle-2015,3.0
fooie,legend-of-the-ancient-sword,2.5
fooie,better-days-2019,5.0
fooie,the-terminal,3.5
fooie,iron-within,3.5
fooie,solo-a-star-wars-story,4.0
fooie,rocky-iii,3.5
fooie,resident-evil-apocalypse,3.0
fooie,paycheck,2.5
fooie,pitch-black,3.5
fooie,elemental-2023,4.0
fooie,the-call-2020-3,4.0
fooie,honey-i-shrunk-the-kids,3.5
fooie,fall-2022,3.5
fooie,alien-romulus,3.5
fooie,under-the-skin-2013,3.5
fooie,mannequin-1987,3.5
fooie,10-cloverfield-lane,4.0
fooie,chronicle,3.5
fooie,dolittle,3.0
fooie,toy-story-3,4.0
fooie,i-care-a-lot,3.5
fooie,tully-2018,3.5
fooie,noah,2.5
fooie,the-beaver,3.5
fooie,orphan,3.0
fooie,tenacious-d-in-the-pick-of-destiny,3.0
fooie,moonlight-2016,3.5
fooie,kingsman-the-secret-service,3.5
fooie,this-is-england,4.0
fooie,speed,4.0
fooie,the-wandering-earth-ii,4.0
fooie,black-adam,3.0
fooie,fast-food-nation,3.0
fooie,the-dark-knight,5.0
fooie,the-fifth-element,4.0
fooie,me-myself-irene,3.5
fooie,vantage-point,3.5
fooie,kill-bill-vol-2,4.0
fooie,lost-in-the-stars-2022,3.0
fooie,aquaman-and-the-lost-kingdom,3.0
fooie,elevation,2.5
fooie,suspiria-2018,3.5
fooie,brokeback-mountain,3.5
fooie,cold-eyes,3.5
fooie,mr-brooks,3.5
fooie,godzilla-1998,2.5
fooie,the-kid-from-the-big-apple,3.5
fooie,the-peanut-butter-falcon,4.0
fooie,mission-impossible-ghost-protocol,3.5
fooie,in-the-shadow-of-the-moon-2019,3.0
fooie,chicago,3.5
fooie,clean-2022-1,2.5
fooie,johnny-english,3.0
fooie,princess-mononoke,4.0
fooie,hot-fuzz,4.5
fooie,the-pale-blue-eye,3.5
fooie,green-room,4.0
fooie,harry-potter-and-the-deathly-hallows-part-2,4.5
fooie,eternals,3.0
fooie,godzilla-king-of-the-monsters-2019,2.5
fooie,sully,4.0
fooie,a-real-pain,3.5
fooie,last-seen-alive,3.0
fooie,inheritance-2020,4.5
fooie,my-life-as-a-zucchini,4.0
fooie,wreck-it-ralph,4.0
fooie,alita-battle-angel,4.0
fooie,super-8,4.0
fooie,the-lord-of-the-rings-the-return-of-the-king,5.0
fooie,indiana-jones-and-the-last-crusade,4.5
fooie,abigail-2024,3.5
fooie,the-unbearable-weight-of-massive-talent,3.0
fooie,thor-ragnarok,4.5
fooie,upgrade,4.5
fooie,school-for-scoundrels,2.5
fooie,almost-famous,3.5
fooie,rampage-2018,3.0
fooie,ultraviolet,2.5
fooie,andhadhun,4.0
fooie,capernaum,4.5
fooie,american-history-x,4.0
fooie,star-trek-into-darkness,5.0
fooie,looper,4.0
fooie,ip-man-2,4.0
fooie,the-8th-night,2.5
fooie,lifeforce,3.5
fooie,rocky-iv-rocky-vs-drago-the-ultimate-directors,3.5
fooie,bloody-hell-2020,3.5
fooie,parasyte-part-1,3.5
fooie,the-transporter,3.0
fooie,brotherhood-of-blades,3.0
fooie,lady-in-the-water,3.0
fooie,furie,4.0
fooie,spectral,3.0
fooie,el-camino-a-breaking-bad-movie,4.5
fooie,black-mirror-the-national-anthem,4.0
fooie,emilia-perez,2.5
fooie,antz,3.0
fooie,hellbound-2021,3.5
fooie,the-falcon-and-the-winter-soldier,3.5
fooie,the-dish,3.5
fooie,gone-in-sixty-seconds,3.0
fooie,a-matter-of-loaf-and-death,4.0
fooie,alien-3,3.0
fooie,makeine-too-many-losing-heroines,4.0
fooie,adu,4.0
fooie,mission-impossible,3.5
fooie,it-2017,4.0
fooie,painted-skin-the-resurrection,4.0
fooie,the-thing,4.5
fooie,vinland-saga,4.5
fooie,the-mask-of-zorro,3.5
fooie,thor-love-and-thunder,3.5
fooie,borat-subsequent-moviefilm,4.0
fooie,criminal-2016,2.5
fooie,road-2006-1,3.0
fooie,the-witcher-nightmare-of-the-wolf,4.0
fooie,zom-100-bucket-list-of-the-dead,3.0
fooie,national-treasure,3.0
fooie,whiplash-2014,5.0
fooie,fracture,3.0
fooie,ford-v-ferrari,4.0
fooie,final-fantasy-the-spirits-within,2.5
fooie,red-cliff-ii,3.5
fooie,the-tomorrow-war,3.0
fooie,the-thieves-2012,3.0
fooie,a-quiet-place-part-ii,4.0
fooie,the-orphanage,4.0
fooie,derailed-2005,3.0
fooie,erin-brockovich,3.5
fooie,click,4.0
fooie,joy-ride,3.0
fooie,i-dont-feel-at-home-in-this-world-anymore,3.5
fooie,jack-the-giant-slayer,3.0
fooie,chasing-the-dragon-2017,3.0
fooie,the-bank-job-2008,3.5
fooie,the-hunt-2020,3.5
fooie,changeling,3.5
fooie,true-lies,3.5
fooie,star-trek-beyond,4.5
fooie,the-black-dahlia,3.0
fooie,thor,3.5
fooie,manchester-by-the-sea,3.5
fooie,resident-evil-retribution,3.0
fooie,rebel-moon-part-two-the-scargiver,2.5
fooie,greyhound,4.0
fooie,psychokinesis,3.5
fooie,7500,4.0
fooie,paul-2011,3.0
fooie,dynasty-warriors,2.0
fooie,predator-2,3.5
fooie,nightmare-alley-2021,3.5
fooie,violet-evergarden-eternity-and-the-auto-memory-doll,4.5
fooie,kill-bill-vol-1,4.0
fooie,the-twilight-saga-breaking-dawn-part-1,2.0
fooie,twilight-2008,2.5
fooie,sicario-day-of-the-soldado,4.0
fooie,hunger-2023,3.0
fooie,mrs-doubtfire,4.0
fooie,mother-2009,4.0
fooie,the-hunger-games,4.0
fooie,the-count-of-monte-cristo-2024,4.5
fooie,blood-red-sky,3.5
fooie,light-of-my-life,3.0
fooie,avengers-infinity-war,5.0
fooie,the-double-2013,3.5
fooie,ninja-assassin,3.5
fooie,the-revenant-2015,4.5
fooie,crank,3.5
fooie,deepwater-horizon,4.0
fooie,everybodys-business-2013,3.0
fooie,barnyard,2.5
fooie,the-incredibles,5.0
fooie,transcendence,3.0
fooie,last-action-hero,3.0
fooie,story-of-yanxi-palace,3.5
fooie,ms-marvel,3.0
fooie,raya-and-the-last-dragon,4.0
fooie,swiss-army-man,3.5
fooie,the-kings-man,3.0
fooie,emma-2020,4.0
fooie,42,4.0
fooie,silenced,4.5
fooie,the-twilight-saga-breaking-dawn-part-2,2.0
fooie,notes-on-a-scandal,3.5
fooie,black-hawk-down,3.5
fooie,challengers,4.0
fooie,snitch,3.0
fooie,die-hard,4.5
fooie,a-moment-to-remember,4.5
fooie,event-horizon,3.5
fooie,along-with-the-gods-the-last-49-days,3.0
fooie,morbius,2.5
fooie,kaguya-sama-love-is-war-the-first-kiss-that-never-ends,4.0
fooie,black-mirror-fifteen-million-merits,3.5
fooie,black-mirror-plaything,4.0
fooie,michael-clayton,3.0
fooie,the-time-travelers-wife,3.5
fooie,gravity-2013,5.0
fooie,how-to-make-millions-before-grandma-dies,5.0
fooie,creed-iii,3.5
fooie,run-2020,3.5
fooie,pans-labyrinth,5.0
fooie,spider-man,3.5
fooie,day-shift-2022,3.0
fooie,guy-ritchies-the-covenant,4.0
fooie,indiana-jones-and-the-dial-of-destiny,3.5
fooie,everybody-wants-some,4.0
fooie,liar-liar,4.0
fooie,the-devil-all-the-time,3.5
fooie,jo-koy-live-from-seattle,3.5
fooie,finch,3.5
fooie,nimona-2023,4.0
fooie,boss-level,3.5
fooie,the-matrix-revolutions,3.5
fooie,spiderhead,3.0
fooie,kaguya-sama-love-is-war-ova,3.5
fooie,virtuosity,3.5
fooie,mat-kilau,2.5
fooie,the-dark-knight-rises,4.5
fooie,the-age-of-adaline,3.0
fooie,the-yin-yang-master,3.5
fooie,searching-2018,4.0
fooie,cube,4.0
fooie,he-never-died,3.0
fooie,colossal-2016,3.5
fooie,oculus,3.5
fooie,16-blocks,3.0
fooie,unknown-2011,3.5
fooie,shaolin-soccer,4.0
fooie,antichrist,3.5
fooie,code-8-2019,3.5
fooie,zombieland-double-tap,3.5
fooie,mechanic-resurrection,1.5
fooie,premium-rush,3.5
fooie,sightseers,3.0
fooie,man-of-the-year-2006,3.0
fooie,requiem-for-a-dream,4.5
fooie,shazam-fury-of-the-gods,3.5
fooie,scream-4,2.5
fooie,spy,3.5
fooie,stone-2010,2.5
fooie,shadow-2018,4.0
fooie,men-in-black-ii,3.0
fooie,the-cabin-in-the-woods,4.5
fooie,guardians-of-the-galaxy-vol-2,4.5
fooie,godzilla-planet-of-the-monsters,2.5
fooie,the-maze-runner,3.5
fooie,love-actually,4.0
fooie,chicken-run,3.5
fooie,ant-man-and-the-wasp,3.5
fooie,once-upon-a-time-in-china-ii,4.0
fooie,rocky-ii,3.5
fooie,avengers-age-of-ultron,4.0
fooie,oz-the-great-and-powerful,3.5
fooie,casino-royale-2006,4.0
fooie,the-suicide-squad,4.0
fooie,transformers-revenge-of-the-fallen,3.0
fooie,aladdin,4.0
fooie,king-kong-2005,3.5
fooie,polar-2019,2.0
fooie,star-wars-the-rise-of-skywalker,3.5
fooie,bloodshot,2.5
fooie,cyberpunk-edgerunners,4.0
fooie,the-legend-of-tarzan,3.0
fooie,bahubali-the-beginning,4.0
fooie,the-last-samurai,3.5
fooie,the-art-of-self-defense-2019,3.0
fooie,lilo-stitch,3.5
fooie,attack-the-block,4.0
fooie,mission-impossible-fallout,4.0
fooie,wandavision,4.0
fooie,the-dark-tower,3.0
fooie,enemy-at-the-gates,4.0
fooie,finding-dory,3.5
fooie,cloverfield,4.0
fooie,school-of-rock,4.0
fooie,harsh-times,3.5
fooie,dragon-tiger-gate,3.0
fooie,300,4.5
fooie,green-mind-metal-bats,3.0
fooie,the-old-guard-2020,3.5
fooie,pixels-2015,2.0
fooie,jurassic-world-fallen-kingdom,3.0
fooie,batman-begins,4.5
fooie,the-hurricane,3.5
fooie,mad-detective,3.5
fooie,underworld-awakening,3.0
fooie,pk,4.5
fooie,radius,3.5
fooie,stowaway-2021,3.5
fooie,spectre-2015,3.5
fooie,belfast,4.0
fooie,the-current-war,3.5
fooie,street-kings,3.0
fooie,monster-2004,3.5
fooie,dead-snow,3.5
fooie,band-of-brothers,4.5
fooie,everything-everywhere-all-at-once,4.0
fooie,look-back-2024,4.5
fooie,the-matrix-resurrections,3.0
fooie,alice-in-wonderland-2010,3.0
fooie,lamb-2021,3.0
fooie,thor-the-dark-world,3.5
fooie,12-strong,3.0
fooie,signal-2016,4.0
fooie,surrogates,3.0
fooie,mean-girls-2024,3.0
fooie,savages-2012,3.0
fooie,rain-man,4.0
fooie,the-running-man,3.5
fooie,black-widow-2021,3.5
fooie,her,4.5
fooie,city-of-god,5.0
fooie,the-gods-must-be-crazy,4.0
fooie,taxi-3,3.0
fooie,dune-part-two,5.0
fooie,brightburn,3.0
fooie,terminator-2-judgment-day,5.0
fooie,cartel-land,3.0
fooie,the-fighter-2010,3.5
fooie,io,2.5
fooie,seven-samurai,4.0
